Brand,Name,Audience score,Price,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,#82 Top 23%,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
ASICS,Magic Speed 4,"92
 Superb!",$170,CompetitionTempo,Neutral,8.4 oz / 237g 8.5 oz / 242g,1,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Good,Good,Good,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,42.5 mm 43.5 mm,32.9 mm 35.5 mm,NormalWide,1,SummerAll seasons,1,#6 Top 2%,#82 Top 23%,,
PUMA,MagMax Nitro,"91
 Superb!",$180,Daily running,Neutral,10.3 oz / 291g 10.3 oz / 292g,0,9.6 mm 8.0 mm,HeelMid/forefoot,True to size,Soft,Decent,Decent,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,1,42.9 mm 47.0 mm,33.3 mm 39.0 mm,Normal,1,All seasons,1,#31 Top 9%,#164 Top 45%,,
