Brand,Name,Audience score,Price,Trail terrain,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Plate,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Lug depth,Heel stack lab Heel stack brand,Forefoot lab Forefoot brand,Widths available,For heavy runners,Season,Removable insole,Orthotic friendly,Waterproofing,Ranking,Popularity
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#89 Top 25%,#169 Top 46%
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#89 Top 25%,#169 Top 46%
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#89 Top 25%,#169 Top 46%
Brooks,Cascadia 16,"87
 Great!",$130,Technical,Neutral,10.9 oz / 310g 10.5 oz / 298g,0,10.3 mm 8.0 mm,Heel,Slightly small,-,Rock plate,-,-,-,-,Narrow,-,Stiff,Stiff,Stiff,4.3 mm,32.3 mm 29.0 mm,22.0 mm 21.0 mm,NormalWide,0,-,1,1,-,#290 Top 45%,#391 Bottom 39%
Brooks,Cascadia 17,"86
 Good!",$140,ModerateTechnical,Neutral,11.6 oz / 329g 11 oz / 312g,0,9.2 mm 8.0 mm,HeelMid/forefoot,True to size,Balanced,Rock plate,Bad,Bad,Good,Breathable,Medium,Wide,Stiff,Stiff,Stiff,3.9 mm,33.1 mm,23.9 mm,NormalWide,0,SummerAll seasons,1,1,-,#360 Bottom 44%,#394 Bottom 39%
Brooks,Cascadia 18,"86
 Good!",$140,LightModerate,Neutral,10.9 oz / 310g 11.1 oz / 314g,0,8.8 mm 8.0 mm,HeelMid/forefoot,True to size,Balanced,Rock plate,Very bad,Decent,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,4.0 mm,32.6 mm 33.0 mm,23.8 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#391 Bottom 39%,#214 Top 34%
Brooks,Cascadia 19,"86
 Good!",$150,LightModerate,Neutral,10.8 oz / 306g 10.7 oz / 303g,0,7.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Good,Decent,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.8 mm,34.8 mm 35.0 mm,27.0 mm 29.0 mm,NormalWide,1,All seasons,1,1,-,#184 Top 50%,#117 Top 32%
Brooks,Cascadia 19,"86
 Good!",$150,LightModerate,Neutral,10.8 oz / 306g 10.7 oz / 303g,0,7.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Good,Decent,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.8 mm,34.8 mm 35.0 mm,27.0 mm 29.0 mm,NormalWide,1,All seasons,1,1,-,#184 Top 50%,#117 Top 32%
Brooks,Cascadia 19,"86
 Good!",$150,LightModerate,Neutral,10.8 oz / 306g 10.7 oz / 303g,0,7.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Good,Decent,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.8 mm,34.8 mm 35.0 mm,27.0 mm 29.0 mm,NormalWide,1,All seasons,1,1,-,#184 Top 50%,#117 Top 32%
Brooks,Catamount 2,"87
 Great!",$170,LightModerate,Neutral,9.7 oz / 275g 9.7 oz / 275g,0,6.4 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Bad,Good,Good,Moderate,Narrow,Medium,Stiff,Stiff,Moderate,3.0 mm,29.0 mm 29.0 mm,22.6 mm 23.0 mm,Normal,0,All seasons,1,1,Water repellent,#316 Top 49%,#560 Bottom 13%
Brooks,Catamount 3,"89
 Great!",$170,LightModerate,Neutral,9 oz / 255g 9.4 oz / 266g,0,6.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Very bad,Good,Decent,Warm,Narrow,Wide,Stiff,Moderate,Flexible,2.9 mm,28.3 mm 30.0 mm,21.5 mm 24.0 mm,Normal,0,All seasons,1,1,-,#81 Top 23%,#242 Bottom 34%
Brooks,Catamount 3,"89
 Great!",$170,LightModerate,Neutral,9 oz / 255g 9.4 oz / 266g,0,6.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Very bad,Good,Decent,Warm,Narrow,Wide,Stiff,Moderate,Flexible,2.9 mm,28.3 mm 30.0 mm,21.5 mm 24.0 mm,Normal,0,All seasons,1,1,-,#81 Top 23%,#242 Bottom 34%
Brooks,Catamount 3,"89
 Great!",$170,LightModerate,Neutral,9 oz / 255g 9.4 oz / 266g,0,6.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Very bad,Good,Decent,Warm,Narrow,Wide,Stiff,Moderate,Flexible,2.9 mm,28.3 mm 30.0 mm,21.5 mm 24.0 mm,Normal,0,All seasons,1,1,-,#81 Top 23%,#242 Bottom 34%
Brooks,Catamount 3,"89
 Great!",$170,LightModerate,Neutral,9 oz / 255g 9.4 oz / 266g,0,6.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Very bad,Good,Decent,Warm,Narrow,Wide,Stiff,Moderate,Flexible,2.9 mm,28.3 mm 30.0 mm,21.5 mm 24.0 mm,Normal,0,All seasons,1,1,-,#81 Top 23%,#242 Bottom 34%
Brooks,Catamount 3,"89
 Great!",$170,LightModerate,Neutral,9 oz / 255g 9.4 oz / 266g,0,6.8 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Very bad,Good,Decent,Warm,Narrow,Wide,Stiff,Moderate,Flexible,2.9 mm,28.3 mm 30.0 mm,21.5 mm 24.0 mm,Normal,0,All seasons,1,1,-,#81 Top 23%,#242 Bottom 34%
Brooks,Divide 3,"90
 Superb!",$100,LightModerate,Neutral,10.3 oz / 291g 10.1 oz / 285g,0,8.4 mm 8.0 mm,HeelMid/forefoot,Half size small,Firm,0,Very bad,Bad,Good,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.1 mm,31.1 mm 30.0 mm,22.7 mm 22.0 mm,Normal,0,All seasons,1,1,-,#124 Top 20%,#609 Bottom 5%
Brooks,Divide 4,"86
 Good!",$100,Light,Neutral,9.9 oz / 282g 10.4 oz / 294.8g,0,9.2 mm 8.0 mm,HeelMid/forefoot,True to size,Balanced,0,Bad,Bad,Decent,Moderate,Medium,Wide,Stiff,Moderate,Stiff,2.7 mm,32.1 mm 30.0 mm,22.9 mm 22.0 mm,Normal,0,All seasons,1,1,-,#183 Top 50%,#308 Bottom 16%
Brooks,Divide 5 GTX,N/A,$140,Light,Neutral,10.1 oz / 286g 10.4 oz / 295g,0,10.0 mm 8.0 mm,HeelMid/forefoot,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.0 mm,35.5 mm 24.0 mm,25.5 mm 16.0 mm,Normal,0,Winter,1,1,Waterproof,#321 Bottom 12%,#299 Bottom 18%
Hoka,Challenger 7,"85
 Good!",$145,LightModerate,Neutral,8.8 oz / 250g 8.8 oz / 250g,0,8.8 mm 5.0 mm,HeelMid/forefoot,True to size,Soft,0,Good,Decent,-,Warm,Narrow,Narrow,Moderate,Moderate,Stiff,3.1 mm,32.9 mm 31.0 mm,24.1 mm 26.0 mm,NormalWide,0,All seasons,1,1,-,#436 Bottom 32%,#141 Top 22%
Hoka,Challenger 7 GTX,"78
 Decent!",$160,ModerateTechnical,Neutral,9.9 oz / 281g 9 oz / 255g,0,11.1 mm 5.0 mm,Heel,True to size,Soft,0,Very good,Decent,Good,Warm,Medium,Narrow,Stiff,Stiff,Stiff,3.8 mm,39.2 mm 31.0 mm,28.1 mm 26.0 mm,Normal,0,Winter,1,1,WaterproofWater repellent,#325 Bottom 11%,#127 Top 35%
Hoka,Challenger 8,"72
 Bad!",$155,LightModerate,Neutral,9.5 oz / 269g 9.7 oz / 275g,0,10.1 mm 8.0 mm,Heel,-,Soft,0,Good,Good,Good,Breathable,Medium,Medium,Moderate,Stiff,Stiff,3.7 mm,40.2 mm 42.0 mm,30.1 mm 34.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#360 Bottom 2%,#58 Top 16%
Hoka,Challenger 8,"72
 Bad!",$155,LightModerate,Neutral,9.5 oz / 269g 9.7 oz / 275g,0,10.1 mm 8.0 mm,Heel,-,Soft,0,Good,Good,Good,Breathable,Medium,Medium,Moderate,Stiff,Stiff,3.7 mm,40.2 mm 42.0 mm,30.1 mm 34.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#360 Bottom 2%,#58 Top 16%
Hoka,Mafate 5,"71
 Bad!",$185,LightModerate,Neutral,11.1 oz / 315g 11.7 oz / 332g,0,9.0 mm 8.0 mm,HeelMid/forefoot,-,Soft,0,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,4.4 mm,42.9 mm 45.0 mm,33.9 mm 37.0 mm,Normal,0,All seasons,1,1,-,#361 Bottom 1%,#121 Top 33%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#132 Top 36%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#132 Top 36%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#132 Top 36%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#132 Top 36%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
HOKA,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#132 Top 36%,#84 Top 23%
Hoka,Mafate Three2,"77
 Decent!",$185,Light,Neutral,11.7 oz / 332g 11.6 oz / 329g,0,3.9 mm 4.0 mm,Mid/forefoot,Slightly small,Soft,0,Very good,Decent,Good,Moderate,Narrow,Narrow,Stiff,Stiff,Moderate,4.0 mm,35.6 mm 35.0 mm,31.7 mm 31.0 mm,Normal,0,All seasons,1,1,-,#329 Bottom 10%,#200 Bottom 45%
Hoka,Mafate Three2,"77
 Decent!",$185,Light,Neutral,11.7 oz / 332g 11.6 oz / 329g,0,3.9 mm 4.0 mm,Mid/forefoot,Slightly small,Soft,0,Very good,Decent,Good,Moderate,Narrow,Narrow,Stiff,Stiff,Moderate,4.0 mm,35.6 mm 35.0 mm,31.7 mm 31.0 mm,Normal,0,All seasons,1,1,-,#329 Bottom 10%,#200 Bottom 45%
Hoka,Mafate X,"86
 Good!",$225,LightModerate,Neutral,11.8 oz / 335g 12.1 oz / 343g,0,10.6 mm 8.0 mm,Heel,-,Balanced,Carbon plate,Bad,Good,Good,Moderate,Wide,Medium,Stiff,Stiff,Stiff,3.0 mm,47.3 mm 49.0 mm,36.7 mm 41.0 mm,Normal,1,All seasons,1,1,-,#185 Bottom 49%,#192 Bottom 47%
Hoka,Speedgoat 5,"88
 Great!",$155,LightModerate,Neutral,9.8 oz / 277g 9.7 oz / 276g,0,3.8 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,-,-,-,Moderate,Narrow,-,Moderate,Flexible,Flexible,3.0 mm,27.5 mm 33.0 mm,23.7 mm 29.0 mm,NormalWide,0,All seasons,1,1,-,#237 Top 37%,#115 Top 18%
Hoka,Speedgoat 5 GTX,"82
 Good!",$170,Moderate,Neutral,11.3 oz / 319g 11.5 oz / 326g,0,7.0 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Moderate,3.5 mm,34.6 mm,27.6 mm,Normal,0,Winter,1,1,Waterproof,#531 Bottom 17%,#381 Bottom 41%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 10%,#47 Top 13%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
Hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
hoka,Speedgoat 6,"78
 Decent!",$155,Moderate,Neutral,9.8 oz / 278g 9.8 oz / 277g,0,4.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Good,Decent,Warm,Medium,Medium,Stiff,Stiff,Moderate,4.0 mm,32.1 mm 40.0 mm,27.2 mm 35.0 mm,NormalWide,1,All seasons,1,1,-,#327 Bottom 11%,#47 Top 13%
Hoka,Speedgoat 6 GTX,"74
 Bad!",$170,Moderate,Neutral,10.2 oz / 289g 10.4 oz / 295g,0,5.0 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,Rock plate,Very good,Good,Good,Warm,Medium,Narrow,Stiff,Stiff,Moderate,3.9 mm,32.9 mm 37.0 mm,27.9 mm 32.0 mm,NormalWide,0,Winter,1,1,Waterproof,#355 Bottom 3%,#128 Top 35%
Hoka,Speedgoat 6 GTX,"74
 Bad!",$170,Moderate,Neutral,10.2 oz / 289g 10.4 oz / 295g,0,5.0 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Warm,Medium,Narrow,Stiff,Stiff,Moderate,3.9 mm,32.9 mm 37.0 mm,27.9 mm 32.0 mm,NormalWide,0,Winter,1,1,Waterproof,#355 Bottom 3%,#128 Top 35%
Hoka,Speedgoat 6 GTX,"74
 Bad!",$170,Moderate,Neutral,10.2 oz / 289g 10.4 oz / 295g,0,5.0 mm 5.0 mm,Mid/forefoot,Half size small,Balanced,0,Very good,Good,Good,Warm,Medium,Narrow,Stiff,Stiff,Moderate,3.9 mm,32.9 mm 37.0 mm,27.9 mm 32.0 mm,NormalWide,0,Winter,1,1,Waterproof,#355 Bottom 3%,#128 Top 35%
Hoka,Stinson 7,"85
 Good!",$170,LightModerate,Neutral,12.1 oz / 342g 12.9 oz / 365g,0,7.0 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.0 mm,40.0 mm 42.0 mm,33.0 mm 37.0 mm,Normal,0,All seasons,1,1,-,#209 Bottom 43%,#117 Top 32%
Hoka,Stinson 7,"85
 Good!",$170,LightModerate,Neutral,12.1 oz / 342g 12.9 oz / 365g,0,7.0 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.0 mm,40.0 mm 42.0 mm,33.0 mm 37.0 mm,Normal,0,All seasons,1,1,-,#209 Bottom 43%,#117 Top 32%
Hoka,Stinson 7,"85
 Good!",$170,LightModerate,Neutral,12.1 oz / 342g 12.9 oz / 365g,0,7.0 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.0 mm,40.0 mm 42.0 mm,33.0 mm 37.0 mm,Normal,0,All seasons,1,1,-,#210 Bottom 42%,#118 Top 33%
Hoka,Stinson 7,"85
 Good!",$170,LightModerate,Neutral,12.1 oz / 342g 12.9 oz / 365g,0,7.0 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.0 mm,40.0 mm 42.0 mm,33.0 mm 37.0 mm,Normal,0,All seasons,1,1,-,#209 Bottom 43%,#118 Top 33%
Hoka,Tecton X,"90
 Superb!",$200,Moderate,Neutral,8.6 oz / 245g 8.9 oz / 252g,1,8.0 mm 5.0 mm,HeelMid/forefoot,True to size,Firm,Carbon plate,-,-,-,-,Narrow,-,Stiff,Stiff,Flexible,3.5 mm,35.3 mm 33.0 mm,27.3 mm 29.0 mm,Normal,0,-,1,1,-,#134 Top 21%,#492 Bottom 23%
Hoka,Tecton X 2,"88
 Great!",$225,Moderate,Neutral,9.1 oz / 257g 8.8 oz / 249g,0,5.6 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,Carbon plate,Good,Bad,Good,Moderate,Narrow,Narrow,Stiff,Stiff,Moderate,3.6 mm,37.4 mm 32.0 mm,31.8 mm 27.0 mm,Normal,0,All seasons,1,1,-,#282 Top 44%,#363 Bottom 43%
Hoka,Tecton X 3,"84
 Good!",$275,LightModerate,Neutral,9.7 oz / 275g 10.3 oz / 292g,0,6.9 mm 5.0 mm,Mid/forefoot,Slightly small,Soft,Carbon plate,Good,Decent,Good,Moderate,Narrow,Medium,Stiff,Stiff,Flexible,4.0 mm,37.8 mm 40.0 mm,30.9 mm 35.0 mm,Normal,0,All seasons,1,1,Water repellent,#229 Bottom 37%,#162 Top 45%
Hoka,Tecton X 3,"84
 Good!",$275,LightModerate,Neutral,9.7 oz / 275g 10.3 oz / 292g,0,6.9 mm 5.0 mm,Mid/forefoot,Slightly small,Soft,Carbon plate,Good,Decent,Good,Moderate,Narrow,Medium,Stiff,Stiff,Flexible,4.0 mm,37.8 mm 40.0 mm,30.9 mm 35.0 mm,Normal,0,All seasons,1,1,Water repellent,#228 Bottom 38%,#162 Top 45%
Hoka,Torrent 3,"84
 Good!",$130,Moderate,Neutral,9.1 oz / 258g 8.7 oz / 247g,0,7.1 mm 5.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,3.6 mm,29.5 mm 23.0 mm,22.4 mm 18.0 mm,Normal,0,All seasons,1,1,-,#226 Bottom 38%,#301 Bottom 18%
Hoka,Zinal,"88
 Great!",$160,LightModerate,Neutral,8.4 oz / 239g 8.5 oz / 241g,1,3.9 mm 4.0 mm,Mid/forefoot,True to size,-,0,-,-,-,-,Narrow,-,Stiff,Stiff,Moderate,3.4 mm,29.3 mm 22.0 mm,25.4 mm 18.0 mm,Normal,0,-,1,1,-,#246 Top 39%,#588 Bottom 9%
Hoka,Zinal 2,"84
 Good!",$180,Moderate,Neutral,7.5 oz / 213g 8 oz / 227g,1,7.2 mm 5.0 mm,Mid/forefoot,Slightly small,Soft,0,Very bad,Good,Decent,Moderate,Narrow,Medium,Stiff,Moderate,Flexible,3.7 mm,29.8 mm 30.0 mm,22.6 mm 25.0 mm,Normal,0,All seasons,1,1,-,#227 Bottom 38%,#310 Bottom 15%
Hoka,Zinal 2,"84
 Good!",$180,Moderate,Neutral,7.5 oz / 213g 8 oz / 227g,1,7.2 mm 5.0 mm,Mid/forefoot,Slightly small,Soft,0,Very bad,Good,Decent,Moderate,Narrow,Medium,Stiff,Moderate,Flexible,3.7 mm,29.8 mm 30.0 mm,22.6 mm 25.0 mm,Normal,0,All seasons,1,1,-,#227 Bottom 38%,#310 Bottom 15%
Hoka,Zinal 2,"84
 Good!",$180,Moderate,Neutral,7.5 oz / 213g 8 oz / 227g,1,7.2 mm 5.0 mm,Mid/forefoot,Slightly small,Soft,0,Very bad,Good,Decent,Moderate,Narrow,Medium,Stiff,Moderate,Flexible,3.7 mm,29.8 mm 30.0 mm,22.6 mm 25.0 mm,Normal,0,All seasons,1,1,-,#227 Bottom 38%,#310 Bottom 15%
Inov8,Trailfly,"88
 Great!",$150,LightModerate,Neutral,9.9 oz / 282g 9.9 oz / 280g,0,6.0 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Rock plate,Decent,Good,Good,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.9 mm,30.1 mm 29.0 mm,24.1 mm 23.0 mm,NormalWide,0,All seasons,1,1,-,#141 Top 39%,#326 Bottom 11%
Inov8,Trailfly,"88
 Great!",$150,LightModerate,Neutral,9.9 oz / 282g 9.9 oz / 280g,0,6.0 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Rock plate,Decent,Good,Good,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.9 mm,30.1 mm 29.0 mm,24.1 mm 23.0 mm,NormalWide,0,All seasons,1,1,-,#141 Top 39%,#326 Bottom 11%
Inov8,Trailfly,"88
 Great!",$150,LightModerate,Neutral,9.9 oz / 282g 9.9 oz / 280g,0,6.0 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Rock plate,Decent,Good,Good,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.9 mm,30.1 mm 29.0 mm,24.1 mm 23.0 mm,NormalWide,0,All seasons,1,1,-,#141 Top 39%,#326 Bottom 11%
Inov8,Trailfly,"88
 Great!",$150,LightModerate,Neutral,9.9 oz / 282g 9.9 oz / 280g,0,6.0 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Rock plate,Decent,Good,Good,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.9 mm,30.1 mm 29.0 mm,24.1 mm 23.0 mm,NormalWide,0,All seasons,1,1,-,#140 Top 39%,#326 Bottom 11%
